,Energy,Transmission,Density,Thickness
4062,8117.9,0.99979,2250.0,2.0000000000000002e-07
4063,8119.9,0.99979,2250.0,2.0000000000000002e-07
4064,8121.9,0.99979,2250.0,2.0000000000000002e-07
4065,8123.9,0.99979,2250.0,2.0000000000000002e-07
4066,8125.9,0.99979,2250.0,2.0000000000000002e-07
4067,8127.9,0.99979,2250.0,2.0000000000000002e-07
4068,8129.9,0.99979,2250.0,2.0000000000000002e-07
4069,8131.9,0.99979,2250.0,2.0000000000000002e-07
4070,8133.9,0.99979,2250.0,2.0000000000000002e-07
4071,8135.9,0.99979,2250.0,2.0000000000000002e-07
4072,8137.9,0.99979,2250.0,2.0000000000000002e-07
4073,8139.9,0.99979,2250.0,2.0000000000000002e-07
4074,8141.9,0.99979,2250.0,2.0000000000000002e-07
4075,8143.9,0.99979,2250.0,2.0000000000000002e-07
4076,8145.9,0.99979,2250.0,2.0000000000000002e-07
4077,8147.9,0.99979,2250.0,2.0000000000000002e-07
4078,8149.9,0.99979,2250.0,2.0000000000000002e-07
4079,8151.9,0.99979,2250.0,2.0000000000000002e-07
4080,8153.9,0.99979,2250.0,2.0000000000000002e-07
4081,8155.9,0.99979,2250.0,2.0000000000000002e-07
4082,8157.9,0.99979,2250.0,2.0000000000000002e-07
4083,8159.9,0.99979,2250.0,2.0000000000000002e-07
4084,8161.8,0.99979,2250.0,2.0000000000000002e-07
4085,8163.8,0.99979,2250.0,2.0000000000000002e-07
4086,8165.8,0.99979,2250.0,2.0000000000000002e-07
4087,8167.8,0.99979,2250.0,2.0000000000000002e-07
4088,8169.8,0.99979,2250.0,2.0000000000000002e-07
4089,8171.8,0.99979,2250.0,2.0000000000000002e-07
4090,8173.8,0.99979,2250.0,2.0000000000000002e-07
4091,8175.8,0.99979,2250.0,2.0000000000000002e-07
4092,8177.8,0.99979,2250.0,2.0000000000000002e-07
4093,8179.8,0.99979,2250.0,2.0000000000000002e-07
4094,8181.8,0.99979,2250.0,2.0000000000000002e-07
4095,8183.8,0.99979,2250.0,2.0000000000000002e-07
4096,8185.8,0.99979,2250.0,2.0000000000000002e-07
4097,8187.8,0.99979,2250.0,2.0000000000000002e-07
4098,8189.8,0.99979,2250.0,2.0000000000000002e-07
4099,8191.8,0.99979,2250.0,2.0000000000000002e-07
4100,8193.8,0.99979,2250.0,2.0000000000000002e-07
4101,8195.8,0.99979,2250.0,2.0000000000000002e-07
4102,8197.8,0.99979,2250.0,2.0000000000000002e-07
4103,8199.8,0.99979,2250.0,2.0000000000000002e-07
4104,8201.8,0.99979,2250.0,2.0000000000000002e-07
4105,8203.8,0.99979,2250.0,2.0000000000000002e-07
4106,8205.8,0.99979,2250.0,2.0000000000000002e-07
4107,8207.8,0.99979,2250.0,2.0000000000000002e-07
4108,8209.8,0.99979,2250.0,2.0000000000000002e-07
4109,8211.8,0.9998,2250.0,2.0000000000000002e-07
4110,8213.8,0.9998,2250.0,2.0000000000000002e-07
4111,8215.8,0.9998,2250.0,2.0000000000000002e-07
4112,8217.8,0.9998,2250.0,2.0000000000000002e-07
4113,8219.8,0.9998,2250.0,2.0000000000000002e-07
4114,8221.8,0.9998,2250.0,2.0000000000000002e-07
4115,8223.8,0.9998,2250.0,2.0000000000000002e-07
4116,8225.8,0.9998,2250.0,2.0000000000000002e-07
4117,8227.8,0.9998,2250.0,2.0000000000000002e-07
4118,8229.8,0.9998,2250.0,2.0000000000000002e-07
4119,8231.8,0.9998,2250.0,2.0000000000000002e-07
4120,8233.8,0.9998,2250.0,2.0000000000000002e-07
4121,8235.8,0.9998,2250.0,2.0000000000000002e-07
4122,8237.8,0.9998,2250.0,2.0000000000000002e-07
4123,8239.8,0.9998,2250.0,2.0000000000000002e-07
4124,8241.8,0.9998,2250.0,2.0000000000000002e-07
4125,8243.8,0.9998,2250.0,2.0000000000000002e-07
4126,8245.8,0.9998,2250.0,2.0000000000000002e-07
4127,8247.8,0.9998,2250.0,2.0000000000000002e-07
4128,8249.8,0.9998,2250.0,2.0000000000000002e-07
4129,8251.8,0.9998,2250.0,2.0000000000000002e-07
4130,8253.8,0.9998,2250.0,2.0000000000000002e-07
4131,8255.8,0.9998,2250.0,2.0000000000000002e-07
4132,8257.8,0.9998,2250.0,2.0000000000000002e-07
4133,8259.8,0.9998,2250.0,2.0000000000000002e-07
4134,8261.7,0.9998,2250.0,2.0000000000000002e-07
4135,8263.7,0.9998,2250.0,2.0000000000000002e-07
4136,8265.7,0.9998,2250.0,2.0000000000000002e-07
4137,8267.7,0.9998,2250.0,2.0000000000000002e-07
4138,8269.7,0.9998,2250.0,2.0000000000000002e-07
4139,8271.7,0.9998,2250.0,2.0000000000000002e-07
4140,8273.7,0.9998,2250.0,2.0000000000000002e-07
4141,8275.7,0.9998,2250.0,2.0000000000000002e-07
4142,8277.7,0.9998,2250.0,2.0000000000000002e-07
4143,8279.7,0.9998,2250.0,2.0000000000000002e-07
4144,8281.7,0.9998,2250.0,2.0000000000000002e-07
4145,8283.7,0.9998,2250.0,2.0000000000000002e-07
4146,8285.7,0.9998,2250.0,2.0000000000000002e-07
4147,8287.7,0.9998,2250.0,2.0000000000000002e-07
4148,8289.7,0.9998,2250.0,2.0000000000000002e-07
4149,8291.7,0.9998,2250.0,2.0000000000000002e-07
4150,8293.7,0.9998,2250.0,2.0000000000000002e-07
4151,8295.7,0.9998,2250.0,2.0000000000000002e-07
4152,8297.7,0.9998,2250.0,2.0000000000000002e-07
4153,8299.7,0.9998,2250.0,2.0000000000000002e-07
4154,8301.7,0.9998,2250.0,2.0000000000000002e-07
4155,8303.7,0.9998,2250.0,2.0000000000000002e-07
4156,8305.7,0.9998,2250.0,2.0000000000000002e-07
4157,8307.7,0.9998,2250.0,2.0000000000000002e-07
4158,8309.7,0.9998,2250.0,2.0000000000000002e-07
4159,8311.7,0.9998,2250.0,2.0000000000000002e-07
4160,8313.7,0.9998,2250.0,2.0000000000000002e-07
4161,8315.7,0.9998,2250.0,2.0000000000000002e-07
4162,8317.7,0.9998,2250.0,2.0000000000000002e-07
4163,8319.7,0.9998,2250.0,2.0000000000000002e-07
4164,8321.7,0.9998,2250.0,2.0000000000000002e-07
4165,8323.7,0.9998,2250.0,2.0000000000000002e-07
4166,8325.7,0.9998,2250.0,2.0000000000000002e-07
4167,8327.7,0.9998,2250.0,2.0000000000000002e-07
4168,8329.7,0.9998,2250.0,2.0000000000000002e-07
4169,8331.7,0.9998,2250.0,2.0000000000000002e-07
4170,8333.7,0.9998,2250.0,2.0000000000000002e-07
4171,8335.7,0.9998,2250.0,2.0000000000000002e-07
4172,8337.7,0.9998,2250.0,2.0000000000000002e-07
4173,8339.7,0.9998,2250.0,2.0000000000000002e-07
4174,8341.7,0.9998,2250.0,2.0000000000000002e-07
4175,8343.7,0.9998,2250.0,2.0000000000000002e-07
4176,8345.7,0.99981,2250.0,2.0000000000000002e-07
4177,8347.7,0.99981,2250.0,2.0000000000000002e-07
4178,8349.7,0.99981,2250.0,2.0000000000000002e-07
4179,8351.7,0.99981,2250.0,2.0000000000000002e-07
4180,8353.7,0.99981,2250.0,2.0000000000000002e-07
4181,8355.7,0.99981,2250.0,2.0000000000000002e-07
4182,8357.7,0.99981,2250.0,2.0000000000000002e-07
4183,8359.7,0.99981,2250.0,2.0000000000000002e-07
4184,8361.6,0.99981,2250.0,2.0000000000000002e-07
4185,8363.6,0.99981,2250.0,2.0000000000000002e-07
4186,8365.6,0.99981,2250.0,2.0000000000000002e-07
4187,8367.6,0.99981,2250.0,2.0000000000000002e-07
4188,8369.6,0.99981,2250.0,2.0000000000000002e-07
4189,8371.6,0.99981,2250.0,2.0000000000000002e-07
4190,8373.6,0.99981,2250.0,2.0000000000000002e-07
4191,8375.6,0.99981,2250.0,2.0000000000000002e-07
4192,8377.6,0.99981,2250.0,2.0000000000000002e-07
4193,8379.6,0.99981,2250.0,2.0000000000000002e-07
4194,8381.6,0.99981,2250.0,2.0000000000000002e-07
4195,8383.6,0.99981,2250.0,2.0000000000000002e-07
4196,8385.6,0.99981,2250.0,2.0000000000000002e-07
4197,8387.6,0.99981,2250.0,2.0000000000000002e-07
4198,8389.6,0.99981,2250.0,2.0000000000000002e-07
4199,8391.6,0.99981,2250.0,2.0000000000000002e-07
4200,8393.6,0.99981,2250.0,2.0000000000000002e-07
4201,8395.6,0.99981,2250.0,2.0000000000000002e-07
4202,8397.6,0.99981,2250.0,2.0000000000000002e-07
4203,8399.6,0.99981,2250.0,2.0000000000000002e-07
4204,8401.6,0.99981,2250.0,2.0000000000000002e-07
4205,8403.6,0.99981,2250.0,2.0000000000000002e-07
4206,8405.6,0.99981,2250.0,2.0000000000000002e-07
4207,8407.6,0.99981,2250.0,2.0000000000000002e-07
4208,8409.6,0.99981,2250.0,2.0000000000000002e-07
4209,8411.6,0.99981,2250.0,2.0000000000000002e-07
4210,8413.6,0.99981,2250.0,2.0000000000000002e-07
4211,8415.6,0.99981,2250.0,2.0000000000000002e-07
4212,8417.6,0.99981,2250.0,2.0000000000000002e-07
4213,8419.6,0.99981,2250.0,2.0000000000000002e-07
4214,8421.6,0.99981,2250.0,2.0000000000000002e-07
4215,8423.6,0.99981,2250.0,2.0000000000000002e-07
4216,8425.6,0.99981,2250.0,2.0000000000000002e-07
4217,8427.6,0.99981,2250.0,2.0000000000000002e-07
4218,8429.6,0.99981,2250.0,2.0000000000000002e-07
4219,8431.6,0.99981,2250.0,2.0000000000000002e-07
4220,8433.6,0.99981,2250.0,2.0000000000000002e-07
4221,8435.6,0.99981,2250.0,2.0000000000000002e-07
4222,8437.6,0.99981,2250.0,2.0000000000000002e-07
4223,8439.6,0.99981,2250.0,2.0000000000000002e-07
4224,8441.6,0.99981,2250.0,2.0000000000000002e-07
4225,8443.6,0.99981,2250.0,2.0000000000000002e-07
4226,8445.6,0.99981,2250.0,2.0000000000000002e-07
4227,8447.6,0.99981,2250.0,2.0000000000000002e-07
4228,8449.6,0.99981,2250.0,2.0000000000000002e-07
4229,8451.6,0.99981,2250.0,2.0000000000000002e-07
4230,8453.6,0.99981,2250.0,2.0000000000000002e-07
4231,8455.6,0.99981,2250.0,2.0000000000000002e-07
4232,8457.6,0.99981,2250.0,2.0000000000000002e-07
4233,8459.5,0.99981,2250.0,2.0000000000000002e-07
4234,8461.5,0.99981,2250.0,2.0000000000000002e-07
4235,8463.5,0.99981,2250.0,2.0000000000000002e-07
4236,8465.5,0.99981,2250.0,2.0000000000000002e-07
4237,8467.5,0.99981,2250.0,2.0000000000000002e-07
4238,8469.5,0.99981,2250.0,2.0000000000000002e-07
4239,8471.5,0.99981,2250.0,2.0000000000000002e-07
4240,8473.5,0.99981,2250.0,2.0000000000000002e-07
4241,8475.5,0.99981,2250.0,2.0000000000000002e-07
4242,8477.5,0.99981,2250.0,2.0000000000000002e-07
4243,8479.5,0.99981,2250.0,2.0000000000000002e-07
4244,8481.5,0.99981,2250.0,2.0000000000000002e-07
4245,8483.5,0.99981,2250.0,2.0000000000000002e-07
4246,8485.5,0.99981,2250.0,2.0000000000000002e-07
4247,8487.5,0.99981,2250.0,2.0000000000000002e-07
4248,8489.5,0.99982,2250.0,2.0000000000000002e-07
4249,8491.5,0.99982,2250.0,2.0000000000000002e-07
4250,8493.5,0.99982,2250.0,2.0000000000000002e-07
4251,8495.5,0.99982,2250.0,2.0000000000000002e-07
4252,8497.5,0.99982,2250.0,2.0000000000000002e-07
4253,8499.5,0.99982,2250.0,2.0000000000000002e-07
4254,8501.5,0.99982,2250.0,2.0000000000000002e-07
4255,8503.5,0.99982,2250.0,2.0000000000000002e-07
4256,8505.5,0.99982,2250.0,2.0000000000000002e-07
4257,8507.5,0.99982,2250.0,2.0000000000000002e-07
4258,8509.5,0.99982,2250.0,2.0000000000000002e-07
4259,8511.5,0.99982,2250.0,2.0000000000000002e-07
4260,8513.5,0.99982,2250.0,2.0000000000000002e-07
4261,8515.5,0.99982,2250.0,2.0000000000000002e-07
4262,8517.5,0.99982,2250.0,2.0000000000000002e-07
4263,8519.5,0.99982,2250.0,2.0000000000000002e-07
4264,8521.5,0.99982,2250.0,2.0000000000000002e-07
4265,8523.5,0.99982,2250.0,2.0000000000000002e-07
4266,8525.5,0.99982,2250.0,2.0000000000000002e-07
4267,8527.5,0.99982,2250.0,2.0000000000000002e-07
4268,8529.5,0.99982,2250.0,2.0000000000000002e-07
4269,8531.5,0.99982,2250.0,2.0000000000000002e-07
4270,8533.5,0.99982,2250.0,2.0000000000000002e-07
4271,8535.5,0.99982,2250.0,2.0000000000000002e-07
4272,8537.5,0.99982,2250.0,2.0000000000000002e-07
4273,8539.5,0.99982,2250.0,2.0000000000000002e-07
4274,8541.5,0.99982,2250.0,2.0000000000000002e-07
4275,8543.5,0.99982,2250.0,2.0000000000000002e-07
4276,8545.5,0.99982,2250.0,2.0000000000000002e-07
4277,8547.5,0.99982,2250.0,2.0000000000000002e-07
4278,8549.5,0.99982,2250.0,2.0000000000000002e-07
4279,8551.5,0.99982,2250.0,2.0000000000000002e-07
4280,8553.5,0.99982,2250.0,2.0000000000000002e-07
4281,8555.5,0.99982,2250.0,2.0000000000000002e-07
4282,8557.5,0.99982,2250.0,2.0000000000000002e-07
4283,8559.5,0.99982,2250.0,2.0000000000000002e-07
4284,8561.4,0.99982,2250.0,2.0000000000000002e-07
4285,8563.4,0.99982,2250.0,2.0000000000000002e-07
4286,8565.4,0.99982,2250.0,2.0000000000000002e-07
4287,8567.4,0.99982,2250.0,2.0000000000000002e-07
4288,8569.4,0.99982,2250.0,2.0000000000000002e-07
4289,8571.4,0.99982,2250.0,2.0000000000000002e-07
4290,8573.4,0.99982,2250.0,2.0000000000000002e-07
4291,8575.4,0.99982,2250.0,2.0000000000000002e-07
4292,8577.4,0.99982,2250.0,2.0000000000000002e-07
4293,8579.4,0.99982,2250.0,2.0000000000000002e-07
4294,8581.4,0.99982,2250.0,2.0000000000000002e-07
4295,8583.4,0.99982,2250.0,2.0000000000000002e-07
4296,8585.4,0.99982,2250.0,2.0000000000000002e-07
4297,8587.4,0.99982,2250.0,2.0000000000000002e-07
4298,8589.4,0.99982,2250.0,2.0000000000000002e-07
4299,8591.4,0.99982,2250.0,2.0000000000000002e-07
4300,8593.4,0.99982,2250.0,2.0000000000000002e-07
4301,8595.4,0.99982,2250.0,2.0000000000000002e-07
4302,8597.4,0.99982,2250.0,2.0000000000000002e-07
4303,8599.4,0.99982,2250.0,2.0000000000000002e-07
4304,8601.4,0.99982,2250.0,2.0000000000000002e-07
4305,8603.4,0.99982,2250.0,2.0000000000000002e-07
4306,8605.4,0.99982,2250.0,2.0000000000000002e-07
4307,8607.4,0.99982,2250.0,2.0000000000000002e-07
4308,8609.4,0.99982,2250.0,2.0000000000000002e-07
4309,8611.4,0.99982,2250.0,2.0000000000000002e-07
4310,8613.4,0.99982,2250.0,2.0000000000000002e-07
4311,8615.4,0.99982,2250.0,2.0000000000000002e-07
4312,8617.4,0.99982,2250.0,2.0000000000000002e-07
4313,8619.4,0.99982,2250.0,2.0000000000000002e-07
4314,8621.4,0.99982,2250.0,2.0000000000000002e-07
4315,8623.4,0.99982,2250.0,2.0000000000000002e-07
4316,8625.4,0.99982,2250.0,2.0000000000000002e-07
4317,8627.4,0.99982,2250.0,2.0000000000000002e-07
4318,8629.4,0.99982,2250.0,2.0000000000000002e-07
4319,8631.4,0.99982,2250.0,2.0000000000000002e-07
4320,8633.4,0.99982,2250.0,2.0000000000000002e-07
4321,8635.4,0.99982,2250.0,2.0000000000000002e-07
4322,8637.4,0.99982,2250.0,2.0000000000000002e-07
4323,8639.4,0.99982,2250.0,2.0000000000000002e-07
4324,8641.4,0.99982,2250.0,2.0000000000000002e-07
4325,8643.4,0.99983,2250.0,2.0000000000000002e-07
4326,8645.4,0.99983,2250.0,2.0000000000000002e-07
4327,8647.4,0.99983,2250.0,2.0000000000000002e-07
4328,8649.4,0.99983,2250.0,2.0000000000000002e-07
4329,8651.4,0.99983,2250.0,2.0000000000000002e-07
4330,8653.4,0.99983,2250.0,2.0000000000000002e-07
4331,8655.4,0.99983,2250.0,2.0000000000000002e-07
4332,8657.4,0.99983,2250.0,2.0000000000000002e-07
4333,8659.3,0.99983,2250.0,2.0000000000000002e-07
4334,8661.3,0.99983,2250.0,2.0000000000000002e-07
4335,8663.3,0.99983,2250.0,2.0000000000000002e-07
4336,8665.3,0.99983,2250.0,2.0000000000000002e-07
4337,8667.3,0.99983,2250.0,2.0000000000000002e-07
4338,8669.3,0.99983,2250.0,2.0000000000000002e-07
4339,8671.3,0.99983,2250.0,2.0000000000000002e-07
4340,8673.3,0.99983,2250.0,2.0000000000000002e-07
4341,8675.3,0.99983,2250.0,2.0000000000000002e-07
4342,8677.3,0.99983,2250.0,2.0000000000000002e-07
4343,8679.3,0.99983,2250.0,2.0000000000000002e-07
4344,8681.3,0.99983,2250.0,2.0000000000000002e-07
4345,8683.3,0.99983,2250.0,2.0000000000000002e-07
4346,8685.3,0.99983,2250.0,2.0000000000000002e-07
4347,8687.3,0.99983,2250.0,2.0000000000000002e-07
4348,8689.3,0.99983,2250.0,2.0000000000000002e-07
4349,8691.3,0.99983,2250.0,2.0000000000000002e-07
4350,8693.3,0.99983,2250.0,2.0000000000000002e-07
4351,8695.3,0.99983,2250.0,2.0000000000000002e-07
4352,8697.3,0.99983,2250.0,2.0000000000000002e-07
4353,8699.3,0.99983,2250.0,2.0000000000000002e-07
4354,8701.3,0.99983,2250.0,2.0000000000000002e-07
4355,8703.3,0.99983,2250.0,2.0000000000000002e-07
4356,8705.3,0.99983,2250.0,2.0000000000000002e-07
4357,8707.3,0.99983,2250.0,2.0000000000000002e-07
4358,8709.3,0.99983,2250.0,2.0000000000000002e-07
4359,8711.3,0.99983,2250.0,2.0000000000000002e-07
4360,8713.3,0.99983,2250.0,2.0000000000000002e-07
4361,8715.3,0.99983,2250.0,2.0000000000000002e-07
4362,8717.3,0.99983,2250.0,2.0000000000000002e-07
4363,8719.3,0.99983,2250.0,2.0000000000000002e-07
4364,8721.3,0.99983,2250.0,2.0000000000000002e-07
4365,8723.3,0.99983,2250.0,2.0000000000000002e-07
4366,8725.3,0.99983,2250.0,2.0000000000000002e-07
4367,8727.3,0.99983,2250.0,2.0000000000000002e-07
4368,8729.3,0.99983,2250.0,2.0000000000000002e-07
4369,8731.3,0.99983,2250.0,2.0000000000000002e-07
4370,8733.3,0.99983,2250.0,2.0000000000000002e-07
4371,8735.3,0.99983,2250.0,2.0000000000000002e-07
4372,8737.3,0.99983,2250.0,2.0000000000000002e-07
4373,8739.3,0.99983,2250.0,2.0000000000000002e-07
4374,8741.3,0.99983,2250.0,2.0000000000000002e-07
4375,8743.3,0.99983,2250.0,2.0000000000000002e-07
4376,8745.3,0.99983,2250.0,2.0000000000000002e-07
4377,8747.3,0.99983,2250.0,2.0000000000000002e-07
4378,8749.3,0.99983,2250.0,2.0000000000000002e-07
4379,8751.3,0.99983,2250.0,2.0000000000000002e-07
4380,8753.3,0.99983,2250.0,2.0000000000000002e-07
4381,8755.3,0.99983,2250.0,2.0000000000000002e-07
4382,8757.3,0.99983,2250.0,2.0000000000000002e-07
4383,8759.2,0.99983,2250.0,2.0000000000000002e-07
4384,8761.2,0.99983,2250.0,2.0000000000000002e-07
4385,8763.2,0.99983,2250.0,2.0000000000000002e-07
4386,8765.2,0.99983,2250.0,2.0000000000000002e-07
4387,8767.2,0.99983,2250.0,2.0000000000000002e-07
4388,8769.2,0.99983,2250.0,2.0000000000000002e-07
4389,8771.2,0.99983,2250.0,2.0000000000000002e-07
4390,8773.2,0.99983,2250.0,2.0000000000000002e-07
4391,8775.2,0.99983,2250.0,2.0000000000000002e-07
4392,8777.2,0.99983,2250.0,2.0000000000000002e-07
4393,8779.2,0.99983,2250.0,2.0000000000000002e-07
4394,8781.2,0.99983,2250.0,2.0000000000000002e-07
4395,8783.2,0.99983,2250.0,2.0000000000000002e-07
4396,8785.2,0.99983,2250.0,2.0000000000000002e-07
4397,8787.2,0.99983,2250.0,2.0000000000000002e-07
4398,8789.2,0.99983,2250.0,2.0000000000000002e-07
4399,8791.2,0.99983,2250.0,2.0000000000000002e-07
4400,8793.2,0.99983,2250.0,2.0000000000000002e-07
4401,8795.2,0.99983,2250.0,2.0000000000000002e-07
4402,8797.2,0.99983,2250.0,2.0000000000000002e-07
4403,8799.2,0.99983,2250.0,2.0000000000000002e-07
4404,8801.2,0.99983,2250.0,2.0000000000000002e-07
4405,8803.2,0.99983,2250.0,2.0000000000000002e-07
4406,8805.2,0.99983,2250.0,2.0000000000000002e-07
4407,8807.2,0.99983,2250.0,2.0000000000000002e-07
4408,8809.2,0.99984,2250.0,2.0000000000000002e-07
4409,8811.2,0.99984,2250.0,2.0000000000000002e-07
4410,8813.2,0.99984,2250.0,2.0000000000000002e-07
4411,8815.2,0.99984,2250.0,2.0000000000000002e-07
4412,8817.2,0.99984,2250.0,2.0000000000000002e-07
4413,8819.2,0.99984,2250.0,2.0000000000000002e-07
4414,8821.2,0.99984,2250.0,2.0000000000000002e-07
4415,8823.2,0.99984,2250.0,2.0000000000000002e-07
4416,8825.2,0.99984,2250.0,2.0000000000000002e-07
4417,8827.2,0.99984,2250.0,2.0000000000000002e-07
4418,8829.2,0.99984,2250.0,2.0000000000000002e-07
4419,8831.2,0.99984,2250.0,2.0000000000000002e-07
4420,8833.2,0.99984,2250.0,2.0000000000000002e-07
4421,8835.2,0.99984,2250.0,2.0000000000000002e-07
4422,8837.2,0.99984,2250.0,2.0000000000000002e-07
4423,8839.2,0.99984,2250.0,2.0000000000000002e-07
4424,8841.2,0.99984,2250.0,2.0000000000000002e-07
4425,8843.2,0.99984,2250.0,2.0000000000000002e-07
4426,8845.2,0.99984,2250.0,2.0000000000000002e-07
4427,8847.2,0.99984,2250.0,2.0000000000000002e-07
4428,8849.2,0.99984,2250.0,2.0000000000000002e-07
4429,8851.2,0.99984,2250.0,2.0000000000000002e-07
4430,8853.2,0.99984,2250.0,2.0000000000000002e-07
4431,8855.2,0.99984,2250.0,2.0000000000000002e-07
4432,8857.2,0.99984,2250.0,2.0000000000000002e-07
4433,8859.2,0.99984,2250.0,2.0000000000000002e-07
4434,8861.1,0.99984,2250.0,2.0000000000000002e-07
4435,8863.1,0.99984,2250.0,2.0000000000000002e-07
4436,8865.1,0.99984,2250.0,2.0000000000000002e-07
4437,8867.1,0.99984,2250.0,2.0000000000000002e-07
4438,8869.1,0.99984,2250.0,2.0000000000000002e-07
4439,8871.1,0.99984,2250.0,2.0000000000000002e-07
4440,8873.1,0.99984,2250.0,2.0000000000000002e-07
4441,8875.1,0.99984,2250.0,2.0000000000000002e-07
4442,8877.1,0.99984,2250.0,2.0000000000000002e-07
4443,8879.1,0.99984,2250.0,2.0000000000000002e-07
4444,8881.1,0.99984,2250.0,2.0000000000000002e-07
4445,8883.1,0.99984,2250.0,2.0000000000000002e-07
4446,8885.1,0.99984,2250.0,2.0000000000000002e-07
4447,8887.1,0.99984,2250.0,2.0000000000000002e-07
4448,8889.1,0.99984,2250.0,2.0000000000000002e-07
4449,8891.1,0.99984,2250.0,2.0000000000000002e-07
4450,8893.1,0.99984,2250.0,2.0000000000000002e-07
4451,8895.1,0.99984,2250.0,2.0000000000000002e-07
4452,8897.1,0.99984,2250.0,2.0000000000000002e-07
4453,8899.1,0.99984,2250.0,2.0000000000000002e-07
4454,8901.1,0.99984,2250.0,2.0000000000000002e-07
4455,8903.1,0.99984,2250.0,2.0000000000000002e-07
4456,8905.1,0.99984,2250.0,2.0000000000000002e-07
4457,8907.1,0.99984,2250.0,2.0000000000000002e-07
4458,8909.1,0.99984,2250.0,2.0000000000000002e-07
4459,8911.1,0.99984,2250.0,2.0000000000000002e-07
4460,8913.1,0.99984,2250.0,2.0000000000000002e-07
4461,8915.1,0.99984,2250.0,2.0000000000000002e-07
4462,8917.1,0.99984,2250.0,2.0000000000000002e-07
4463,8919.1,0.99984,2250.0,2.0000000000000002e-07
4464,8921.1,0.99984,2250.0,2.0000000000000002e-07
4465,8923.1,0.99984,2250.0,2.0000000000000002e-07
4466,8925.1,0.99984,2250.0,2.0000000000000002e-07
4467,8927.1,0.99984,2250.0,2.0000000000000002e-07
4468,8929.1,0.99984,2250.0,2.0000000000000002e-07
4469,8931.1,0.99984,2250.0,2.0000000000000002e-07
4470,8933.1,0.99984,2250.0,2.0000000000000002e-07
4471,8935.1,0.99984,2250.0,2.0000000000000002e-07
4472,8937.1,0.99984,2250.0,2.0000000000000002e-07
4473,8939.1,0.99984,2250.0,2.0000000000000002e-07
4474,8941.1,0.99984,2250.0,2.0000000000000002e-07
4475,8943.1,0.99984,2250.0,2.0000000000000002e-07
4476,8945.1,0.99984,2250.0,2.0000000000000002e-07
4477,8947.1,0.99984,2250.0,2.0000000000000002e-07
4478,8949.1,0.99984,2250.0,2.0000000000000002e-07
4479,8951.1,0.99984,2250.0,2.0000000000000002e-07
4480,8953.1,0.99984,2250.0,2.0000000000000002e-07
4481,8955.1,0.99984,2250.0,2.0000000000000002e-07
4482,8957.1,0.99984,2250.0,2.0000000000000002e-07
4483,8959.0,0.99984,2250.0,2.0000000000000002e-07
4484,8961.0,0.99984,2250.0,2.0000000000000002e-07
4485,8963.0,0.99984,2250.0,2.0000000000000002e-07
4486,8965.0,0.99984,2250.0,2.0000000000000002e-07
4487,8967.0,0.99984,2250.0,2.0000000000000002e-07
4488,8969.0,0.99984,2250.0,2.0000000000000002e-07
4489,8971.0,0.99984,2250.0,2.0000000000000002e-07
4490,8973.0,0.99984,2250.0,2.0000000000000002e-07
4491,8975.0,0.99984,2250.0,2.0000000000000002e-07
4492,8977.0,0.99984,2250.0,2.0000000000000002e-07
4493,8979.0,0.99984,2250.0,2.0000000000000002e-07
4494,8981.0,0.99984,2250.0,2.0000000000000002e-07
4495,8983.0,0.99984,2250.0,2.0000000000000002e-07
4496,8985.0,0.99984,2250.0,2.0000000000000002e-07
4497,8987.0,0.99984,2250.0,2.0000000000000002e-07
4498,8989.0,0.99984,2250.0,2.0000000000000002e-07
4499,8991.0,0.99985,2250.0,2.0000000000000002e-07
4500,8993.0,0.99985,2250.0,2.0000000000000002e-07
4501,8995.0,0.99985,2250.0,2.0000000000000002e-07
4502,8997.0,0.99985,2250.0,2.0000000000000002e-07
4503,8999.0,0.99985,2250.0,2.0000000000000002e-07
4504,9001.0,0.99985,2250.0,2.0000000000000002e-07
4505,9003.0,0.99985,2250.0,2.0000000000000002e-07
4506,9005.0,0.99985,2250.0,2.0000000000000002e-07
4507,9007.0,0.99985,2250.0,2.0000000000000002e-07
4508,9009.0,0.99985,2250.0,2.0000000000000002e-07
4509,9010.0,0.99985,2250.0,2.0000000000000002e-07
4510,9012.0,0.99985,2250.0,2.0000000000000002e-07
4511,9014.0,0.99985,2250.0,2.0000000000000002e-07
4512,9015.9,0.99985,2250.0,2.0000000000000002e-07
4513,9017.9,0.99985,2250.0,2.0000000000000002e-07
4514,9019.9,0.99985,2250.0,2.0000000000000002e-07
4515,9021.9,0.99985,2250.0,2.0000000000000002e-07
4516,9023.9,0.99985,2250.0,2.0000000000000002e-07
4517,9025.8,0.99985,2250.0,2.0000000000000002e-07
4518,9027.8,0.99985,2250.0,2.0000000000000002e-07
4519,9029.8,0.99985,2250.0,2.0000000000000002e-07
4520,9031.8,0.99985,2250.0,2.0000000000000002e-07
4521,9033.8,0.99985,2250.0,2.0000000000000002e-07
4522,9035.7,0.99985,2250.0,2.0000000000000002e-07
4523,9037.7,0.99985,2250.0,2.0000000000000002e-07
4524,9039.7,0.99985,2250.0,2.0000000000000002e-07
4525,9041.7,0.99985,2250.0,2.0000000000000002e-07
4526,9043.7,0.99985,2250.0,2.0000000000000002e-07
4527,9045.6,0.99985,2250.0,2.0000000000000002e-07
